Year,County_Name,State,Population,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate
2008,Forsyth,NC,344330,2846,1767,331,782,654,1113,826.5326866668603,513.1705050387709,96.12871373391805,227.10771643481542,189.93407487003748,323.2364301687335
2008,Fremont,WY,38907,225,138,37,89,12,126,578.3021050196623,354.69195774539287,95.09856838101113,228.75061042999974,30.842778934381986,323.8491788110109
2008,Fresno,CA,909630,5902,3855,606,2056,1193,2662,648.8352407022635,423.79868737838467,66.6204940470301,226.02596660180512,131.15222672954937,292.6464606488352
2008,Garrett,MD,30222,211,133,20,89,24,109,698.1668982860168,440.0767652703329,66.17695718350869,294.4874594666137,79.41234862021044,360.6644166501224
2008,Hamilton,OH,799840,7756,4960,834,2437,1689,3271,969.6939387877576,620.124024804961,104.27085417083417,304.6859371874375,211.16723344668932,408.9567913582717
2008,Hampton City,VA,138957,1049,741,106,369,266,475,754.9097922378866,533.2584900364861,76.28259101736508,265.54977439063885,191.4261246284822,341.8323654080039
2008,Harris,TX,3938580,21945,13250,1723,6524,5003,8247,557.1805066800725,336.4156624976514,43.74673105535498,165.6434552554474,127.02547618684908,209.3901863108024
2008,Hartford,CT,887891,7565,5143,786,2546,1811,3332,852.018997827436,579.2377667979516,88.52437968174021,286.7469092489956,203.96647786721567,375.27128893073586
2008,Haywood,TN,18996,111,91,10,63,18,73,584.3335439039797,479.04822067803747,52.64266161297116,331.6487681617183,94.75679090334808,384.29142977468945
2008,Henderson,KY,46046,313,219,48,118,53,166,679.7550275811145,475.6113451765626,104.24358250445208,256.265473656778,115.1022890153325,360.50905616123003
2008,Henrico,VA,300198,2233,1418,230,670,518,900,743.8423973510816,472.35491242446653,76.61610004063985,223.18603055316825,172.55278183065843,299.8021305938081
2008,Hillsborough,FL,1196773,9107,5762,811,2827,2124,3638,760.9630230628532,481.46139660570554,67.76556623520084,236.21856442282706,177.47726594767764,303.9841306580279
2008,Hillsborough,NH,399556,2725,1818,324,795,699,1119,682.007027800859,455.005055611729,81.09000991100122,198.9708576519937,174.9441880487341,280.06086756299493
2008,Honolulu,HI,933680,6510,4324,588,2174,1562,2762,697.2410247622312,463.113700625482,62.97660868820153,232.8420872247451,167.29500471253533,295.8186959129466
2008,Humboldt,CA,132657,1145,713,139,386,188,525,863.1282178852229,537.4763487791823,104.78150417995282,290.97597563641574,141.71886896281387,395.7574798163686
2008,Imperial,CA,167917,671,454,69,262,123,331,399.60218441253716,270.3716717187658,41.091729842719914,156.02946693902345,73.25047493702246,197.12119678174335
2008,Jefferson,AL,656510,7068,4270,602,2222,1446,2824,1076.602031956863,650.4089808228359,91.69700385371128,338.45638299492776,220.25559397419687,430.153386848639
2008,Jefferson,KY,730194,6816,4386,785,1985,1616,2770,933.4505624532658,600.662289747656,107.5056765736229,271.8455643294796,221.31104884455365,379.35124090310245
2008,Jefferson,LA,431759,3902,2577,320,1299,958,1619,903.744913250216,596.8607487047173,74.11542087136574,300.8622865997003,221.8830412336512,374.9777074710661
2008,Kay,OK,46410,407,303,56,161,86,217,876.9661710838182,652.8765352294764,120.6636500754148,346.90799396681746,185.30489118724412,467.57164404223226
2008,Kent,MI,599234,4118,2601,397,1260,944,1657,687.2106722916257,434.05414245520114,66.25124742588038,210.26844271186212,157.5344523174586,276.5196901377425
2008,Kern,CA,818327,5234,3513,617,1803,1093,2420,639.5976180671053,429.2904914539053,75.3977322024081,220.32757076327678,133.56518848822049,295.7253029656849
2008,King,WA,1875020,11930,7575,1114,3532,2929,4646,636.2598798946144,403.9956907126324,59.41269959787096,188.37132403921024,156.2116670755512,247.78402363708122
2008,Lackawanna,PA,214044,2681,1827,259,983,585,1242,1252.5462054530844,853.5628188596737,121.00315822914914,459.25136887742707,273.3082917530975,580.2545271065762
2008,Lancaster,PA,511957,4537,3034,483,1396,1155,1879,886.207240061177,592.6278964834938,94.34386091019363,272.67915078805447,225.60488478524562,367.0230116982481
2008,Laramie,WY,89077,499,356,55,222,79,277,560.1894989727988,399.65423173209695,61.7443335541161,249.22258270934137,88.6873154686395,310.96691626345745
2008,Lawrence,PA,91798,976,679,113,362,204,475,1063.203991372361,739.6675308830257,123.09636375520165,394.34410335737164,222.22706377045253,517.4404671125733
2008,Linn,KS,9731,39,23,0,11,12,11,400.78100914602817,236.35803103483713,0.0,113.04079745144385,123.31723358339327,113.04079745144385
2008,Litchfield,CT,190175,1481,1079,168,587,324,755,778.756408571053,567.3721572236099,88.33968713027474,308.6630734849481,170.369396608387,397.0027606152228
2008,Los Angeles,CA,9735147,58141,40996,5648,21596,13752,27244,597.2277562937672,421.1133124132588,58.01658670382687,221.83537649713972,141.26134921229232,279.85196320096657
2008,Luzerne,PA,319210,4000,2711,342,1473,896,1815,1253.0935747626954,849.2841702954169,107.13950064221045,461.45170890636257,280.69296074684377,568.591209548573
2008,Maricopa,AZ,3771061,24644,15458,2453,7316,5689,9769,653.5030857363485,409.91116293266003,65.0480063833494,194.00375650248034,150.85940004683033,259.05176288582976
2008,Marion,IN,889504,7306,4917,892,2334,1691,3226,821.3566212181171,552.7799762564306,100.28060582077202,262.3934237507645,190.10594668489404,362.6740295715365
2008,McCracken,KY,65287,628,470,67,306,97,373,961.9066582933815,719.898295219569,102.62379953130025,468.6997411429535,148.5747545453153,571.3235406742536
2008,McLennan,TX,229037,1912,1169,176,598,395,774,834.7996175290456,510.39788331143,76.8434794378201,261.0931858171387,172.4612180564712,337.9366652549588
2008,Mecklenburg,NC,887991,4914,2938,416,1341,1181,1757,553.3839869998682,330.85920915865137,46.8473216507825,151.01504407139262,132.99684343647627,197.8623657221751
2008,Medina,OH,170330,1097,729,111,350,268,461,644.0439147537134,427.9927200140903,65.16761580461457,205.4834732577937,157.34163095168205,270.6510890624083
2008,Meigs,TN,11606,24,24,0,11,13,11,206.7895915905566,206.7895915905566,0.0,94.77856281233845,112.01102877821816,94.77856281233845
2008,Milwaukee,WI,934752,8009,5171,667,2609,1895,3276,856.8047995618089,553.1948581014002,71.35582486049776,279.1114648591284,202.727568381774,350.46728971962614
2008,Minnehaha,SD,166320,1046,708,132,358,218,490,628.9081289081289,425.6854256854257,79.36507936507937,215.24771524771523,131.07263107263108,294.61279461279463
2008,Monroe,NY,741018,6206,4039,585,1894,1560,2479,837.4965250506735,545.0609836738109,78.94545071779632,255.59433104189102,210.52120191412354,334.53978175968734
2008,Montgomery,PA,789250,6841,4581,716,2275,1590,2991,866.7722521381057,580.4244535951854,90.71903706050048,288.24833702882484,201.45707950585998,378.9673740893253
2008,Multnomah,OR,712989,5323,3228,459,1499,1270,1958,746.5753328592727,452.7419076591645,64.37686976937934,210.24167273267892,178.1233651571062,274.61854250205823
2008,New Castle,DE,533958,4185,2655,384,1203,1068,1587,783.7695099614575,497.2301192228602,71.91576865596171,225.29861899250503,200.01573157439347,297.21438764846675
2008,New Haven,CT,856622,7369,4806,724,2303,1779,3027,860.2394054787292,561.0409258692866,84.51802545346723,268.84670251289367,207.67619790292568,353.36472796636093
2008,Northampton,PA,295096,2589,1771,217,924,630,1141,877.3416108656166,600.143682056009,73.53539187247539,313.11844281183073,213.48984737170275,386.6538346843061
2008,Oklahoma,OK,701484,6417,4094,713,2012,1369,2725,914.7749627931643,583.6198687354238,101.6416625325738,286.82051194325174,195.15769425959823,388.4621744758256
2008,Orange,CA,2957593,17104,12168,1710,6161,4297,7871,578.3081039209925,411.41563426746006,57.817285880782116,208.31128556227986,145.28706282439808,266.128571443062
2008,Orange,FL,1115525,6604,4108,544,1956,1608,2500,592.0082472378476,368.25709867551154,48.76627596871428,175.34344815221533,144.14737455458192,224.1097241209296
2008,Ottawa,OK,31838,324,260,56,144,60,200,1017.6518625541805,816.6342106916264,175.8904453797349,452.28971669074696,188.45404862114455,628.1801620704819
2008,Philadelphia,PA,1499731,14656,9376,1209,4792,3375,6001,977.2419187174233,625.1787820615831,80.61445685926343,319.5239679649217,225.04035723739793,400.13842482418517
2008,Pima,AZ,967778,8049,5150,857,2419,1874,3276,831.6990053504006,532.1468353279367,88.5533665778722,249.95401838024839,193.63945036981622,338.50738495812055
2008,Polk,IA,419495,2873,1957,346,900,711,1246,684.8710950070919,466.5133076675526,82.4801249120967,214.54367751701452,169.48950523844147,297.0238024291112
2008,Prince George's,MD,850167,5342,3340,319,1751,1270,2070,628.3471365037692,392.8639902513271,37.52203978747705,205.95953500900413,149.38241545484593,243.48157479648114
2008,Providence,RI,627889,5530,3667,503,1904,1260,2407,880.7289186464487,584.0204239921387,80.10970091847445,303.23831123016964,200.67241184349464,383.3480121486441
2008,Pulaski,AR,376567,3194,2004,335,957,712,1292,848.1890340895512,532.1762129979526,88.96159249217271,254.1380418358486,189.07657866993125,343.09963432802135
2008,Queens,NY,2193623,14135,11370,1197,6916,3257,8113,644.3677879015673,518.3206047711936,54.56726155770613,315.2775112223021,148.47583199118537,369.84477278000827
2008,Richland,SC,373789,2411,1491,161,763,567,924,645.016305990813,398.8881427757371,43.07242856263828,204.1258571011988,151.6898571119,247.19828566383705
2008,Riverside,CA,2109712,13956,9785,1334,5050,3401,6384,661.5120926458209,463.8073822398507,63.23137944894849,239.36916508035222,161.20683771055005,302.6005445293007
2008,Roanoke,VA,91704,726,483,97,267,119,364,791.6775713164093,526.6945825700079,105.77510250370757,291.1541481287621,129.76533193753815,396.9292506324697
2008,Rockingham,NH,294996,1891,1331,196,603,532,799,641.025641025641,451.1925585431667,66.44157886886602,204.40955131595007,180.3414283583506,270.8511301848161
2008,Sacramento,CA,1394438,9726,6515,1015,3184,2316,4199,697.4852951511648,467.21331461133445,72.789181017729,228.33571661127993,166.0884169823255,301.12489762900896
2008,Saint Clair,IL,266518,2308,1539,239,749,551,988,865.9827854028621,577.4469266616139,89.67499380904854,281.03167515890107,206.7402576936642,370.70666896794967
2008,Saint Louis,MO,998331,9466,6532,954,3407,2171,4361,948.1825166202391,654.2920133703151,95.55948878678514,341.26957892722953,217.46294565630035,436.82906771401474
2008,Salt Lake,UT,999553,5311,2806,482,1395,929,1877,531.3375078660162,280.7254842914783,48.221555035100685,139.56238438582045,92.94154487055714,187.78393942092114
2008,San Bernardino,CA,2003735,11831,7943,1217,4078,2648,5295,590.4473395933095,396.40970487614385,60.73657444721982,203.51992653719182,132.15320389173218,264.2565009844116
2008,San Diego,CA,3022116,19350,12939,1670,6433,4836,8103,640.2798568949703,428.14372446325683,55.259295142873405,212.86409919407464,160.02033012630886,268.123394336948
2008,San Francisco,CA,791152,5618,3741,499,1805,1437,2304,710.1037474467612,472.8547737982082,63.072582765385164,228.14832042388818,181.6338706089348,291.2209031892734
2008,Santa Barbara,CA,415859,2782,1941,258,969,714,1227,668.9767445215806,466.7447380001395,62.04025883773106,233.01166982078058,171.69280934162782,295.05192865851166
2008,Santa Clara,CA,1740964,8875,5938,821,2790,2327,3611,509.77504417093064,341.0754042013505,47.157781550910876,160.25604205486155,133.66158059557807,207.41382360577242
2008,Santa Cruz,CA,256520,1428,955,118,497,340,615,556.6817402151879,372.2906595976922,46.00031186652113,193.7470762513644,132.54327147980666,239.74738811788555
2008,Scott,IA,161824,1106,807,141,386,280,527,683.458572276053,498.6899347439193,87.13169863555467,238.53074945619932,173.02748665216532,325.662448091754
2008,Solano,CA,408972,2560,1693,247,776,670,1023,625.9597234040473,413.9647702043172,60.39533268781237,189.74404115685184,163.82539635965298,250.13937384466416
2008,St. Louis City,MO,317955,3195,2117,275,1155,687,1430,1004.8591781855923,665.817489896369,86.49022660439371,363.25895173845356,216.06831155352174,449.74917834284724
2008,Steuben,NY,98726,809,562,92,272,198,364,819.439661284768,569.2522739703827,93.18720499159289,275.50999736644854,200.55507161234124,368.69720235804147
2008,Suffolk,MA,702201,4683,2920,446,1301,1173,1747,666.9030662160834,415.8353519861122,63.514577734865085,185.2745866212096,167.04618763003756,248.78916435607468
2008,Suffolk,NY,1480218,11175,8116,934,4259,2923,5193,754.9563645354941,548.2976156214828,63.098813823369255,287.72788872990327,197.47091306821022,350.8267025532725
2008,Sumner,KS,24238,160,103,19,71,13,90,660.1204719861374,424.952553841076,78.38930604835382,292.9284594438485,53.63478834887366,371.3177654922023
2008,Sweetwater,WY,42358,102,72,27,31,14,58,240.8045705651825,169.97969686954056,63.74238632607772,73.18570281882997,33.05160772463289,136.9280891449077
2008,Travis,TX,980699,4419,2659,328,1298,1033,1626,450.59697215965343,271.1331407496082,33.44553221732662,132.3545756649084,105.33303286737318,165.800107882235
2008,Tulsa,OK,588510,5511,3556,583,1855,1118,2438,936.432685935668,604.2378209376221,99.06373723471138,315.20280029226353,189.97128341064723,414.26653752697484
2008,Uinta,WY,20613,47,34,11,23,0,34,228.01144908552854,164.94445252995683,53.36438170086839,111.58007082908844,0.0,164.94445252995683
2008,Uintah,UT,31009,65,30,0,30,0,30,209.61656293334192,96.74610596923473,0.0,96.74610596923473,0.0,96.74610596923473
2008,Union,SD,13825,10,10,0,0,10,0,72.33273056057867,72.33273056057867,0.0,0.0,72.33273056057867,0.0
2008,Ventura,CA,806353,4972,3423,470,1785,1168,2255,616.6033982635396,424.5039083379115,58.28712734993235,221.3670687651686,144.8497122228106,279.65419611510094
2008,Wake,NC,856492,4005,2587,349,1220,1018,1569,467.60506811505536,302.0460202780645,40.74760768343429,142.44149390770724,118.85691868692292,183.18910159114154
2008,Washington,PA,207240,2354,1574,241,756,577,997,1135.8811040339701,759.5058868944219,116.29029144952712,364.7944412275623,278.42115421733257,481.08473267708933
2008,Washoe,NV,414793,3028,2094,351,970,773,1321,730.0026760335878,504.83012008399373,84.62052156135711,233.85158380204103,186.35801472059558,318.4721053633981
2008,Wayne,MI,1865058,18757,12817,1609,7096,4112,8705,1005.7059887681777,687.2172339948677,86.27077549330906,380.47074139249287,220.47571710906576,466.741516885802
2008,Westmoreland,PA,366058,4248,2923,465,1493,965,1958,1160.4718377961963,798.5073403668271,127.0290500412503,407.8588638958854,263.6194264296915,534.8879139371356
2008,Wyandotte,KS,155092,1223,740,127,376,237,503,788.5642070512986,477.1361514455936,81.88688004539242,242.43674722100428,152.81252417919686,324.3236272663967
2008,York,PA,429399,3509,2338,322,1140,876,1462,817.1886753345955,544.481938709685,74.98853048097457,265.48734393885405,204.00606428985628,340.47587441982864
2009,Ada,ID,388577,2144,1368,241,621,506,862,551.756794663606,352.0537756995396,62.02116954940719,159.81388502150153,130.21872112863088,221.83505457090874
2009,Adair,OK,22477,107,76,26,37,13,63,476.0421764470347,338.12341504649197,115.67379988432619,164.61271522000268,57.83689994216309,280.2865151043289
2009,Adams,CO,435700,2206,1301,297,508,496,805,506.31168235024097,298.59995409685564,68.1661693826027,116.59398668808812,113.83979802616479,184.76015607069084
2009,Adams,PA,101252,677,445,38,270,137,308,668.6287678268084,439.4974914075771,37.530122861770636,266.6613992810019,135.30596926480465,304.1915221427725
2009,Alameda,CA,1498539,8799,5871,815,2833,2223,3648,587.1719054358946,391.78159527379665,54.386305594982844,189.0508021479588,148.34448753085505,243.43710774294163
2009,Alexandria City,VA,137523,554,352,49,217,86,266,402.8417064781891,255.95718534354253,35.630403641572684,157.79178755553616,62.53499414643369,193.42219119710884
2009,Allegheny,PA,1222171,13537,9126,1355,4531,3240,5886,1107.6191465842342,746.7040209594238,110.86828275257719,370.73371893131156,265.1020192755351,481.6020016838888
2009,Anoka,MN,329635,1404,892,102,348,442,450,425.92564503162583,270.6023328833407,30.9433160920412,105.5713137257876,134.08770306551185,136.51462981782882
2009,Aroostook,ME,72258,622,403,57,201,145,258,860.8043400038749,557.7237122533145,78.88399900357054,278.1698912231172,200.66982202662683,357.0538902266877
2009,Athens,OH,64618,319,197,42,110,45,152,493.67049428951685,304.86861246092417,64.99736915410567,170.2312049274196,69.64003837939893,235.2285740815253
2009,Baltimore,MD,801808,7761,5131,700,2539,1892,3239,967.9374613373775,639.9287610001396,87.30269590724961,316.6593498692954,235.96671522359466,403.96204577654504
2009,Beaver,PA,170524,1865,1265,178,660,427,838,1093.6876920550774,741.8310619033098,104.38413361169101,387.0422931669442,250.40463512467454,491.4264267786353
