,State,County,year,avg(NO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_fiveyears
15,Utah,Salt Lake,2014,14.296005786624239,1091389,807.83,6255,3464,525,1696,1243,2221,573.1228736958133,317.3937065519261,48.10383831979249,155.3983043626058,113.89156386952772,203.5021426823983,1351.0132082245027,17.36021193249219
16,New Jersey,Camden,2014,13.382947247887317,510670,227.59,4472,2840,341,1450,1049,1791,875.712299528071,556.1321401296336,66.77502105077643,283.9407053478763,205.41641373098088,350.71572639865275,2243.8156333758075,12.025031843791595
17,Minnesota,Anoka,2014,6.23165954040403,341581,446.28,1788,1052,161,404,487,565,523.4483182612615,307.979659290183,47.133769149923445,118.27355736999422,142.57233277026532,165.40732651991766,765.3961638433271,6.965240762925699
18,New York,Queens,2014,16.8321610083565,2314149,177.35,14230,10533,1361,5664,3508,7025,614.9128686182264,455.1565175794644,58.81211624662024,244.75519942752172,151.58920190532243,303.567315674142,13048.486044544688,19.521200394787225
19,Texas,McLennan,2014,2.2150618677685965,243014,1060.27,1990,1198,206,599,393,805,818.8828627157283,492.9757133333882,84.76877875348745,246.4878566666941,161.71907791320666,331.2566354201816,229.20010940609467,2.909113704171081
20,Nevada,Washoe,2014,13.541735445086722,438943,6551.48,3467,2276,367,1110,799,1477,789.8519853375041,518.5183497629532,83.60994479921084,252.88021451532435,182.02819044841812,336.4901593145352,66.99905975443717,17.347731307213287
21,New Jersey,Essex,2014,18.72012396143247,793443,129.59,5625,3539,412,1808,1319,2220,708.9356135223325,446.03077977876166,51.92559515932462,227.8676603108226,166.23752430861447,279.7932554701472,6122.71780229956,19.191638476495566
22,Pennsylvania,Berks,2014,8.380008221606651,414021,865.68,3595,2424,313,1235,876,1548,868.3134430379135,585.4775482403066,75.60002995017162,298.29404788645985,211.5834704036752,373.8940778366315,478.2610202384253,7.972134391800485
23,Virginia,Henrico,2014,8.04935622707422,322685,243.22,2526,1601,266,769,566,1035,782.806762012489,496.14949563816106,82.43333281683375,238.31290577498177,175.40325704634552,320.74623859181554,1326.7206644190444,8.86139218339201
24,Virginia,Hampton City,2014,2.7865146745283016,137754,128.56,1128,753,103,380,270,483,818.8509952524065,546.626595234984,74.77096853811868,275.85405868432133,196.0015680125441,350.62502722244,1071.5152457996269,3.85571481346388
25,Washington,King,2014,8.86268676190476,2078886,2306.77,12570,7548,1019,3533,2996,4552,604.6507600705378,363.0790721569148,49.01663679489881,169.94678880900636,144.11564655300964,218.9634256039052,901.2107839099692,11.611419756756764
26,Rhode Island,Providence,2014,7.303875299860515,631464,435.85,5521,3429,474,1670,1285,2144,874.3174591108915,543.0238303371214,75.06366158640873,264.464799260132,203.4953694905806,339.5284608465408,1448.8103705403234,6.410379734415867
27,Missouri,St. Louis City,2014,11.834839902506964,316840,66.15,2865,1812,247,920,645,1167,904.241888650423,571.8974876909481,77.95732862012372,290.36737785633125,203.57278121449315,368.324706476455,4789.720332577475,12.03847475510205
28,New Mexico,Bernalillo,2014,11.614180335187799,674829,1168.77,5320,3008,517,1382,1109,1899,788.347862940093,445.7425510759022,76.61200096617068,204.79262153819707,164.3379285715344,281.4046225043678,577.3839164249596,12.973208922685844
29,Texas,Dallas,2014,10.375623028011207,2512281,908.87,15449,9315,1322,4731,3262,6053,614.9391728075004,370.7785872679052,52.62150213292224,188.3149217782565,129.84216335672642,240.93642391117876,2764.180795933412,12.317613893776594
30,Oregon,Multnomah,2014,8.553654308845566,777154,465.7,5391,3139,439,1453,1247,1892,693.6849067237639,403.9096498248738,56.48816064769659,186.96423102756984,160.4572581496074,243.45239167526643,1668.7867726003865,9.468029394376085
31,New York,Bronx,2014,17.010019912676047,1437687,57.42,9068,6379,809,3388,2182,4197,630.7353408634842,443.69880231232526,56.270940754141904,235.65630071079448,151.77156084738888,291.9272414649364,25038.08777429467,19.943757708832283
32,Texas,Travis,2014,4.775199546478872,1149668,1022.19,5076,2831,388,1301,1142,1689,441.51876889675975,246.2450029051865,33.74887358785319,113.16310447885824,99.33302483847513,146.91197806671144,1124.7106702276485,6.89624058028341
33,Pennsylvania,Washington,2014,8.502459834269647,208354,861.0,2341,1434,256,682,496,938,1123.5685420006337,688.2517254288374,122.86781151309788,327.3275291091124,238.0563848066272,450.1953406222102,241.99070847851337,8.593048940925355
34,North Carolina,Mecklenburg,2014,9.059265490750821,1010878,549.74,5644,3285,463,1489,1333,1952,558.3265240711539,324.9650303993162,45.80176836373924,147.29769566653937,131.8655663690376,193.09946403027865,1838.8292647433327,9.738025452925864
35,Pennsylvania,Allegheny,2014,10.11113272938689,1232666,744.73,13448,8720,1271,4370,3079,5641,1090.9686808916608,707.4097930826355,103.10984484037036,354.5161463040272,249.783801938238,457.6259911443976,1655.1851006405009,12.00693679931741
36,Pennsylvania,Bucks,2014,9.01062538888891,626169,622.15,5560,3392,521,1581,1290,2102,887.9391985230824,541.7067916169597,83.20437453786438,252.48774691816428,206.014670160931,335.69212145602864,1006.4598569476816,8.889724013706104
37,South Dakota,Minnehaha,2014,5.041007641350209,182556,813.74,1108,697,118,349,230,467,606.9370494533184,381.8006529503276,64.63770021253752,191.1742150353864,125.98873770240364,255.8119152479239,224.3419273969573,5.895094023387757
38,Arkansas,Pulaski,2014,8.86205075616437,392633,807.91,3434,2098,309,1048,741,1357,874.6080945819632,534.3412295960859,78.69944706634439,266.915924030838,188.72585849890356,345.61537109718233,485.9860628040252,9.89874530371138
39,California,Sacramento,2014,6.358848287500003,1478137,995.65,10837,6995,1046,3425,2524,4471,733.1526103466729,473.2308304304676,70.76475319946663,231.71059245523253,170.75548477576842,302.47534565469914,1484.5949881986642,8.821967198246842
40,Georgia,DeKalb,2014,10.429543384831451,722615,270.94,4194,2495,294,1218,983,1512,580.3920483244881,345.27376265369526,40.6855656193132,168.55448613715464,136.03371089722742,209.2400517564678,2667.0665091902265,12.726192685322598
41,Arizona,Maricopa,2014,17.995219795774595,4083931,9224.86,27860,16627,2539,7723,6365,10262,682.1858645506009,407.1322458680129,62.17049210674715,189.10701478550936,155.85473897575645,251.27750689225653,442.709266048482,18.99176614794961
42,California,San Bernardino,2014,16.532656383285296,2105935,20106.39,12847,8366,1262,4118,2986,5380,610.0378216801563,397.2582249689568,59.92587615477211,195.54259746858284,141.78975134560184,255.46847362335492,104.73958776289528,18.36596092225513
43,California,Los Angeles,2014,19.447162473157807,10066615,4752.32,58727,40435,5392,20514,14529,25906,583.3837888903072,401.6742470035856,53.56318881769095,203.78250285721663,144.32855532867802,257.3456916749076,2118.252769173793,20.607712347012615
44,Maryland,Baltimore,2014,11.241766634560925,826518,682.08,7311,4752,621,2444,1687,3065,884.5542383831931,574.9421065239959,75.13447982984036,295.6983392981157,204.10928739603972,370.832819127956,1211.7610837438424,12.044917733183636
45,California,Contra Costa,2014,7.325887059578379,1108996,802.18,7262,4692,694,2208,1790,2902,654.8265277782788,423.0853853395324,62.57912562353696,199.09900486566227,161.4072548503331,261.67813048919925,1382.4777481363285,8.333491620498771
46,Connecticut,Hartford,2014,5.734394774725268,896258,750.61,7768,4891,783,2351,1757,3134,866.714718306559,545.7133994898791,87.36323692508185,262.3128608057055,196.0373017590917,349.6760977307873,1194.0395145281836,7.0570995157265415
47,California,Fresno,2014,12.282082104395599,963151,6017.89,6320,4004,602,2118,1284,2720,656.1795606296416,415.718822905235,62.5031796675703,219.9032135148071,133.31242972285756,282.4063931823774,160.04795700818724,12.52172149932546
48,California,Orange,2014,11.068672484507047,3134438,947.91,18422,12471,1558,6265,4648,7823,587.7289644906041,397.87036782989486,49.705880288587615,199.87634146855035,148.28814607275692,249.582221757138,3306.6831239252674,11.35743814111019
49,California,Riverside,2014,15.181102458563595,2322455,7303.81,15051,10294,1381,5129,3784,6510,648.0642251410684,443.2378668262679,59.4629390020474,220.84389148551853,162.93103633870194,280.30683048756595,317.9785618738713,16.435641333456594
50,California,Alameda,2014,14.286363873972578,1608868,821.26,9323,5977,893,2728,2356,3621,579.4757556244515,371.50344217176297,55.50486428967448,169.56021252209626,146.43836535999222,225.0650768117708,1959.0239388257069,14.6720769428603
51,California,Santa Clara,2014,13.074419871232859,1889824,1304.53,9610,6213,768,2942,2503,3710,508.5129620536092,328.7607734900181,40.63870497993464,155.67587246219753,132.44619604788596,196.31457744213216,1448.6627367710976,12.420298603295983
52,Louisiana,East Baton Rouge,2014,10.480869211480348,445864,470.59,3667,2220,292,1164,764,1456,822.448100766153,497.9096764932804,65.49082231353059,261.06615470188217,171.3526994778677,326.5569770154128,947.4574470345736,11.656928210512543
53,Florida,Orange,2014,4.9794516055555516,1253631,1004.31,7157,4450,570,2161,1719,2731,570.901644901889,354.9688863788467,45.46792477212194,172.3792726886939,137.1216889180309,217.8471974608158,1248.2510380261076,5.402990813132621
54,Kentucky,Jefferson,2014,11.438002149847108,760703,398.6,7445,4421,842,1830,1749,2672,978.6999656896318,581.1729413450454,110.6870881276924,240.5669492561486,229.91890396120428,351.254037383841,1908.4370296036125,14.10820124390243
55,Arizona,Pima,2014,11.346416784313696,1003157,9189.44,8667,5246,844,2514,1888,3358,863.9724390100454,522.9490498496248,84.13438773791141,250.6088279302243,188.20583418148905,334.7432156681357,109.16410575617228,12.117997069551768
56,California,San Diego,2014,13.539796220720714,3258856,4525.92,19928,12896,1630,6292,4974,7922,611.502932317353,395.7216888380463,50.01755217168233,193.07388850565965,152.63024816070424,243.091440677342,720.0427758334217,14.413006094509488
57,Kansas,Wyandotte,2014,11.030924596590891,161855,155.7,1199,757,104,369,284,473,740.7865064409502,467.70257329090856,64.25504309412746,227.9818355935868,175.4656946031942,292.2368786877143,1039.5311496467566,12.472950954771953
58,Colorado,Denver,2014,22.23142091573038,662425,154.88,4314,2508,428,1175,905,1603,651.2435370041892,378.6088991206552,64.61108804770352,177.37857115899914,136.61923991395253,241.98965920670264,4277.020919421488,24.031300046777496
59,Indiana,Marion,2014,11.333617678481023,934212,403.11,7816,4774,817,2177,1780,2994,836.6409337495129,511.01891219551874,87.45338317212796,233.03061831789788,190.534910705493,320.48400149002583,2317.511349259508,9.926856714303845
60,California,Humboldt,2014,1.583622667839558,134665,4052.52,1112,718,129,372,217,501,825.7527939702225,533.1749155311328,95.79326476812832,276.24104258716073,161.14060817584377,372.03430735528906,33.22994087629426,2.3454910114743917
61,Hawaii,Honolulu,2014,3.4493033284313594,988586,2126.98,7459,4903,767,2398,1738,3165,754.5119999676306,495.9608976861902,77.58556160010359,242.56867890097573,175.80665718511085,320.1542405010793,464.7838719687068,2.9656386868477838
62,Maine,Aroostook,2014,1.9597755235457068,69490,6829.18,640,439,95,208,136,303,920.99582673766,631.7455749028637,136.71031803137143,299.3236436897395,195.7116131817528,436.033961721111,10.175452982642131,2.1399820267141303
63,Iowa,Polk,2014,5.863495088785023,459780,591.94,3206,2029,372,896,761,1268,697.2900082648223,441.29801209274007,80.90826047239985,194.8758101700813,165.5139414502588,275.7840706424812,776.7341284589654,7.371876330244024
64,Alabama,Jefferson,2014,9.411745809286877,659733,1123.87,6863,4048,523,2127,1398,2650,1040.2693210738285,613.5815549623863,79.27449437878657,322.4031540032104,211.90390658038933,401.67764838199696,587.0189612677624,12.065634967741929
65,Colorado,Adams,2014,17.981501473837266,480446,1197.83,2660,1609,359,673,577,1032,553.6522314682608,334.8971580573051,74.72223725455098,140.07817736020283,120.0967434425513,214.80041461475375,401.0969837122129,16.91022884846436
66,California,Solano,2014,8.207331180821901,429601,906.85,2972,1921,313,787,821,1100,691.8047211249508,447.1591081026348,72.85830340245948,183.19324210139175,191.10756259878352,256.05154550385123,473.7288415945305,9.630963155457751
67,California,Imperial,2014,12.24288798273156,178866,4482.08,895,564,72,301,191,373,500.3745820893853,315.31984837811547,40.25359766529134,168.28240135073185,106.7838493620923,208.5359990160232,39.90691821654232,13.77744505685771
68,California,Santa Barbara,2014,1.311855191176455,440553,3789.56,2892,1920,250,931,739,1181,656.4476918781622,435.8158950228463,56.74686133109978,211.3253115970156,167.74372209473094,268.0721729281153,116.25439364992242,2.237929683582602
69,Maine,Cumberland,2014,5.864372116731521,288258,1217.01,2430,1450,258,593,599,851,842.9948171429761,503.0215987067141,89.50315342505672,205.71848829867687,207.79995698298052,295.2216417237336,236.85754430941407,9.774074166718865
70,Connecticut,Litchfield,2014,1.9188120476190424,185110,944.63,1657,1091,159,563,369,722,895.1434282318621,589.3792879909242,85.89487331856733,304.14348225379507,199.34093241856195,390.0383555723624,195.9603230894636,1.8561436119781582
71,Connecticut,New Haven,2014,13.025709382022463,861534,862.06,7519,4627,793,2160,1674,2953,872.7455910039533,537.0652812309207,92.04511951936894,250.7155840628461,194.30457764870567,342.760703582215,999.38983365427,14.097064671833545
72,Illinois,Cook,2014,9.697888896174852,5239254,1634.89,39921,26248,3453,13167,9628,16620,761.9596224958744,500.9873543065482,65.90632941254614,251.314404684331,183.76662020967103,317.22073409687715,3204.6523007664123,12.857970302723615
73,Delaware,New Castle,2014,11.679319452261328,552271,493.53,4212,2648,390,1262,996,1652,762.6690519690513,479.47475062061926,70.6175048119492,228.51100275046127,180.34624305820876,299.1285075624105,1119.0221465767029,11.44384592247942
74,Iowa,Scott,2014,6.635646077348053,171546,468.2,1287,786,134,338,314,472,750.2360882795285,458.1861424923927,78.1131591526471,197.0316999521994,183.0412833875462,275.1448591048465,366.3947031183256,6.985092235674453
75,Illinois,Saint Clair,2014,10.985518092957745,265587,673.99,2407,1545,278,719,548,997,906.294359287164,581.7302804730654,104.67379803981368,270.7210819806692,206.3354004525824,375.39488002048296,394.0518405317586,11.466930524155492
0,Colorado,Adams,2015,17.62203386363639,490674,1197.83,2678,1594,324,662,608,986,545.7798864419146,324.85927520105,66.03162181000013,134.9164618463583,123.9111915446916,200.9480836563584,409.63575799570896,17.660359755731818
1,Florida,Orange,2015,4.109642247863238,1284864,1004.31,7595,4813,617,2376,1820,2993,591.1131450488145,374.5921747360032,48.02064654313608,184.92229527794385,141.6492329149233,232.9429418210799,1279.3500014935628,5.193292709531093
2,California,Imperial,2015,11.490442866666672,179806,4482.08,918,594,116,329,149,445,510.5502597243696,330.3560504098862,64.51397617432121,182.97498414958343,82.86709008598156,247.48896032390465,40.11664227323028,13.441558663959597
3,Delaware,New Castle,2015,10.075421769230774,555167,493.53,4438,2776,453,1293,1030,1746,799.3990997303514,500.0297207867183,81.59706899005164,232.90289228286264,185.52975951380395,314.4999612729143,1124.8900776041985,11.502714304924897
4,Oklahoma,Oklahoma,2015,6.990552677419353,775949,718.38,7036,4368,692,2211,1465,2903,906.76062473178,562.9235942052893,89.18111886219326,284.9414072316609,188.8010681114352,374.1225260938541,1080.137253264289,5.61304849030711
5,Alabama,Jefferson,2015,9.07858020666667,660007,1123.87,7071,4134,625,2104,1405,2729,1071.352273536493,626.3569931834056,94.69596534582207,318.7844977401755,212.87653009740805,413.4804630859976,587.262761707315,10.738690388514403
6,Kentucky,Jefferson,2015,7.884836158031092,763509,398.6,7792,4484,793,2002,1689,2795,1020.5511657360948,587.2884275103503,103.86256088664312,262.2103996154597,221.21546700824743,366.0729605021028,1915.476668339187,12.773101696874768
7,Pennsylvania,Adams,2015,1.9918712894736847,102063,521.56,895,598,94,313,191,407,876.9093599051565,585.9126225958477,92.09997746489913,306.67332921822793,187.13931591272055,398.7733066831271,195.6879361914257,3.800172945454543
8,Illinois,Cook,2015,8.428076529774119,5224823,1634.89,40240,26489,3282,13385,9822,16667,770.1696306267218,506.983681552466,62.81552504266652,256.18092708595105,187.9872294238484,318.9964521286176,3195.8254072139407,12.120517101168101
9,California,San Bernardino,2015,14.700072510548514,2122545,20106.39,13470,8775,1292,4372,3111,5664,634.6155205189996,413.4187967746267,60.87032312624703,205.97914296281112,146.5693306855685,266.8494660890582,105.5656932945198,17.780220956662546
10,Texas,Dallas,2015,9.962967450276233,2545775,908.87,15655,9591,1281,4932,3378,6213,614.9404405338257,376.7418566055524,50.31866523946539,193.73275328730935,132.69043807877756,244.0514185267748,2801.033151055706,11.900728313391571
11,North Carolina,Mecklenburg,2015,8.20639940602581,1033466,549.74,5903,3397,534,1541,1322,2075,571.1847317666958,328.69973467922506,51.670785492701256,149.10988847238323,127.91906071414056,200.7806739650845,1879.9177793138572,9.5794868705046
12,Hawaii,Honolulu,2015,3.5649830557163757,993166,2126.98,7504,4918,845,2395,1678,3240,755.5635211032194,495.1840880577869,85.08144660610613,241.14800546937772,168.95463598230307,326.2294520754839,466.9371597288174,3.0865548472436775
13,California,Alameda,2015,13.987552335164924,1632747,821.26,9728,6225,971,2920,2334,3891,595.8057188284529,381.2593132922614,59.4703282259897,178.83971001018529,142.94927505608646,238.310038236175,1988.099992694153,14.956755885873989
14,California,Riverside,2015,14.377124670391161,2352892,7303.81,16094,10977,1555,5626,3796,7181,684.0092957942821,466.53225052403593,66.08888125761828,239.1099973989456,161.333371867472,305.1988786565639,322.1458389525467,16.013743175020934
15,California,San Diego,2015,10.771833545454589,3290245,4525.92,20836,13467,1742,6564,5161,8306,633.265911808999,409.3008271420517,52.9443856004644,199.49882151633088,156.8576200252565,252.4432071167953,726.9781613462014,13.656070285246605
16,Georgia,DeKalb,2015,9.673003242774602,732758,270.94,4236,2498,297,1237,964,1534,578.0899014408577,340.90381817735187,40.53179903870036,168.81426064266782,131.55775849598368,209.3460596813682,2704.502841957629,12.266862825224369
17,New York,Bronx,2015,17.105237175342452,1449196,57.42,9321,6315,869,3357,2089,4226,643.1842207679292,435.7588621552916,59.96428364417236,231.6456849177061,144.14889359341316,291.6099685618785,25238.52316266109,18.9778688283538
18,Texas,Harris,2015,9.724905844729378,4533341,1777.89,25427,15218,1980,7660,5578,9640,560.8887573204839,335.6906087585293,43.67639672374084,168.97030247669434,123.04390955809411,212.6466992004352,2549.8433536383013,10.959713277034291
19,New York,Queens,2015,17.227765328690822,2327228,177.35,14365,10646,1212,5955,3479,7167,617.2579566763549,457.454104196065,52.07912589570081,255.88382401724283,149.49115428312138,307.96294991294366,13122.232872850296,18.58699914936174
20,Iowa,Polk,2015,5.731591587677728,466688,591.94,3284,2007,397,849,761,1246,703.6821173889193,430.05176906198574,85.06753976961053,181.92025507405376,163.06397421832145,266.9877948436643,788.4042301584619,6.9010773810198955
21,Illinois,Saint Clair,2015,8.347142945558739,264079,673.99,2327,1505,237,724,544,961,881.1757087841139,569.9052177568076,89.74587150057368,274.16038382453735,205.99896243169653,363.90625532511103,391.81441861155207,10.957180867980696
22,Utah,Salt Lake,2015,16.98169298023717,1104622,807.83,6383,3498,565,1696,1237,2261,577.8447287850505,316.6694127040743,51.14871874722756,153.53668494742996,111.9840090094168,204.68540369465757,1367.394129953084,16.594160396025202
23,California,Sacramento,2015,6.698132441091949,1496644,995.65,11345,7377,1095,3708,2574,4803,758.0292975483816,492.9027878373213,73.16369156593018,247.7543089739444,171.9847872974468,320.9180005398745,1503.1828453773917,7.9939957241715565
24,Connecticut,New Haven,2015,13.935305445983406,859073,862.06,7894,4835,751,2363,1721,3114,918.8974627301754,562.8159655815047,87.41981182041573,275.0639351952628,200.3322185658262,362.4837470156785,996.5350439644571,13.849589655821308
25,New Mexico,Bernalillo,2015,11.18275251988638,674959,1168.77,5388,3033,521,1408,1104,1929,798.2707097764456,449.3606278307275,77.18987375529477,208.60526343081577,163.56549064461692,285.7951371861106,577.4951444681161,12.633451775811332
26,Connecticut,Litchfield,2015,2.281352763076928,183776,944.63,1631,1054,192,511,351,703,887.4934703116838,573.5242904405363,104.47501305937664,278.0558941319868,190.9933832491729,382.5309071913634,194.548129955644,1.868677299106335
27,Arkansas,Pulaski,2015,8.61283287087911,392932,807.91,3572,2180,288,1118,774,1406,909.0631457860394,554.8033756476948,73.29512485620921,284.5276027404233,196.98064805106227,357.8227275966325,486.3561535319528,9.84188804288946
28,Maine,Cumberland,2015,7.84179317231637,290464,1217.01,2572,1514,271,640,603,911,885.4797840696266,521.234989533987,93.29899746612315,220.33711578715435,207.59887628070948,313.6361132532775,238.67018348246933,8.817480655371291
29,California,Contra Costa,2015,7.19815862775737,1123231,802.18,7771,5079,786,2378,1915,3164,691.8434409306723,452.17769096472585,69.97670114161735,211.7106810620433,170.4903087610652,281.68738220366066,1400.2231419382183,8.132014133157021
30,California,Orange,2015,11.617734663768116,3156573,947.91,19240,12956,1757,6476,4723,8233,609.5217820085263,410.4451251404609,55.66163050878279,205.1592027176308,149.6242919140473,260.8208332264136,3330.034496945913,10.96772160643266
31,Oregon,Multnomah,2015,9.187567528767092,789125,465.7,5740,3346,476,1589,1281,2065,727.3879296689371,424.0139394899414,60.31997465547283,201.36226833518137,162.3316964992872,261.68224299065423,1694.492162336268,9.106851559315222
32,Missouri,St. Louis City,2015,13.109978697841774,314875,66.15,2807,1743,220,933,590,1153,891.4648670107185,553.5529972211195,69.86899563318777,296.3080587534736,187.37594283445813,366.1770543866614,4760.015117157974,11.936657328804507
33,Maryland,Garrett,2015,2.3734559722675406,29446,656.08,190,128,10,97,21,107,645.2489302451946,434.69401616518377,33.960470012904985,329.41655912517825,71.31698702710045,363.3770291380833,44.88172174125106,2.615765928876248
34,Pennsylvania,York,2015,10.022453990415327,441929,910.34,4093,2532,383,1178,971,1561,926.1668729592312,572.9427125171691,86.66550509244698,266.558655349615,219.71855207510703,353.224160442062,485.4548849880264,11.171301345802249
35,North Carolina,Wake,2015,5.71443198879551,1021974,857.5,5137,3112,424,1422,1266,1846,502.6546663613751,304.5087252708973,41.488335319685234,139.1424830768689,123.8779068743432,180.6308183965541,1191.8064139941691,5.99343640434783
36,California,Fresno,2015,10.31866531700287,972130,6017.89,6487,4055,583,2148,1324,2731,667.2975836565068,417.1252815981402,59.97140300165616,220.9581023114192,136.19577628506474,280.9295053130754,161.54000820885724,12.12971882267033
37,Wyoming,Laramie,2015,4.035717309090911,97183,2687.82,704,426,92,229,105,321,724.4065320066267,438.3482707881008,94.66676270541144,235.6379202123828,108.04358787030654,330.30468291779425,36.156811095981126,3.780180061628187
38,Tennessee,Blount,2015,0.7755725399568039,127142,566.66,1119,663,142,288,233,430,880.118292932312,521.4641896462223,111.6861461987384,226.51838102279345,183.2596624246905,338.2045272215318,224.37087495147003,0.8958425559566805
39,New Jersey,Essex,2015,16.525496470270298,795039,129.59,5708,3605,438,1876,1291,2314,717.9522010869907,453.4368754237214,55.09163701403327,235.9632672107909,162.38197119889716,291.0549042248242,6135.033567404892,19.07375984772979
40,Virginia,Hampton City,2015,2.7541132558139543,136354,128.56,1067,652,99,347,206,446,782.5219648855186,478.1671238100826,72.60513076257389,254.4846502486176,151.07734279889112,327.08978101119146,1060.62538892346,3.6418747856767646
41,Arizona,Maricopa,2015,14.82657536440032,4161637,9224.86,29110,17548,2742,8228,6578,10970,699.4843615625293,421.6609954207924,65.8875341602355,197.7106604924937,158.06280076806314,263.5981946527292,451.1328085195873,18.77665106060806
42,Maryland,Baltimore,2015,11.365549839694662,829209,682.08,8044,5210,732,2652,1826,3384,970.081125506356,628.3096300208994,88.27690003364653,319.82286733501445,220.20986265223848,408.0997673686609,1215.7063687543982,11.985782754139702
43,Ohio,Hamilton,2015,11.07833518787881,807748,412.81,7991,4982,852,2369,1761,3221,989.2936906064764,616.7765194095189,105.47844129604776,293.284539237485,218.0135388759861,398.7629805335328,1956.7064751338387,12.517550960894194
44,Indiana,Marion,2015,13.494140243609012,938058,403.11,7889,4738,859,2173,1706,3032,840.9927744339901,505.0860394559825,91.57216291529949,231.648789307271,181.865087233412,323.2209522225705,2327.052169383047,10.166455491807957
45,California,Santa Clara,2015,12.783799367403324,1910105,1304.53,9969,6404,761,3114,2529,3875,521.9084814709139,335.2695270678837,39.84074173932847,163.0276869596174,132.40109836893782,202.86842869894588,1464.2093320966171,12.353547523574298
46,Wyoming,Fremont,2015,1.0877660110497238,40355,9266.21,249,151,33,92,26,125,617.0239127741296,374.1791599553959,81.77425350018585,227.97670672779088,64.42819972741916,309.7509602279767,4.355070735500275,2.05552432142857
47,California,Solano,2015,8.255008865013737,434321,906.85,3048,1917,313,853,751,1166,701.7850852249834,441.37861167201214,72.06651301687002,196.3985163047608,172.9135823503814,268.4650293216308,478.9336715002481,9.333607938030969
48,Louisiana,East Baton Rouge,2015,9.385910437241375,446216,470.59,3721,2259,280,1214,765,1494,833.9010703336501,506.2570593613855,62.749878982376245,272.0655467307313,171.44163364827796,334.8154257131075,948.205444229584,11.178073358071781
49,Pennsylvania,Erie,2015,6.2850989204204035,278052,1558.49,2709,1717,275,830,612,1105,974.2781925682964,617.5103937393005,98.90236358666724,298.5053155524866,220.10271460014675,397.4076791391538,178.41115438661782,6.373157882497843
50,Pennsylvania,Washington,2015,8.533927264663774,208268,861.0,2525,1544,225,741,578,966,1212.3802024314823,741.3524881402808,108.03387942458755,355.7915762383083,277.5270324773849,463.8254556628959,241.89082462253197,8.568599682779285
51,Colorado,Denver,2015,21.27043817510854,680032,154.88,4457,2666,455,1275,936,1730,655.4103336313585,392.0403745706085,66.90861606512635,187.4911768857936,137.64058161968848,254.39979295092,4390.702479338843,23.43134033642846
52,California,Los Angeles,2015,18.921232182051316,10112255,4752.32,62380,42435,5662,21907,14866,27569,616.8752666937296,419.63933860449526,55.99146777845298,216.6381286864305,147.0097421396118,272.62959646488343,2127.856499562319,19.95695513412971
53,Pennsylvania,Cambria,2015,8.751165600753275,136194,693.48,1771,1066,193,530,343,723,1300.3509699399383,782.7070208672923,141.70962010073865,389.1507702248264,251.8466305417272,530.860390325565,196.39210936148123,8.1517888066998
54,Connecticut,Hartford,2015,6.614912440677972,894692,750.61,7926,4922,783,2405,1734,3188,885.8914576189349,550.1334537472113,87.51615080944057,268.8075896509637,193.8097132868071,356.3237404604042,1191.953211388071,6.774898925616652
55,Virginia,Henrico,2015,8.045730767123283,325142,243.22,2705,1634,249,790,595,1039,831.9441966894464,502.5496552275621,76.5819242054241,242.97076354331335,182.99696747882464,319.55268774873747,1336.8226297179508,8.698984992128452
56,Rhode Island,Providence,2015,7.640185122222213,632488,435.85,5632,3377,485,1665,1227,2150,890.4516765535473,533.9231732459747,76.68129672025398,263.24610111179976,193.99577541392088,339.9273978320537,1451.1598026844097,6.633753625777029
57,Iowa,Scott,2015,6.262330432876693,172170,468.2,1299,740,123,346,271,469,754.4868443979788,429.80774815589245,71.44101759888483,200.9641633269443,157.4025672300633,272.40518092582914,367.7274668944896,7.1896603399141155
58,Texas,El Paso,2015,13.94630615524475,833783,1014.75,5211,3011,408,1468,1135,1876,624.98275930308,361.1251368761416,48.93359543190495,176.06499532852072,136.12654611571594,224.99859076042569,821.6634639073663,13.05963793421169
59,New Hampshire,Rockingham,2015,3.3202604301676115,301640,794.04,2358,1452,230,620,602,850,781.7265614639967,481.3685187640897,76.24983423949078,205.54303142819256,199.5756530964063,281.7928656676834,379.88010679562746,4.442317022988509
60,California,Humboldt,2015,2.155433886671972,135383,4052.52,1107,719,102,423,194,525,817.6802109570625,531.0858822747317,75.3418080556643,312.446909877902,143.29716434116543,387.7887179335663,33.40711458549249,2.0806783367320545
61,Maryland,Prince George's,2015,8.15365757183098,906003,499.42,5480,3498,343,1805,1350,2148,604.8545093117792,386.0914367833219,37.85859428721538,199.2267133773288,149.00612911877775,237.0853076645442,1814.1103680269111,7.96416260459106
62,California,Santa Barbara,2015,1.6869657988774431,443815,3789.56,2965,1834,280,899,655,1179,668.0711557743655,413.2352444149026,63.08935029235154,202.56187826008585,147.58401586246524,265.6512285524374,117.11517959868692,1.9228755256997494
