,State,County,year,avg(NO2 Mean),avg(O3 Mean),avg(SO2 Mean),Population,Area,Deaths,pollution_death,resp_death,circ_death,canc_death,resp_circ_death,Crude Rate,pollution_Crude_Rate,resp_Crude_Rate,circ_Crude_Rate,canc_Crude_Rate,resp_circ_Crude_Rate,population_density,NO2_tenyears,SO2_tenyears,O3_tenyears
44,Maryland,Prince George's,2016,10.599063700000002,0.024291011111111132,0.4133563777777777,908049,499.42,5859,3725,350,1958,1417,2308,645.2294975271158,410.2201533177174,38.54417547951707,215.6271302539841,156.04884758421625,254.1713057335012,1818.207120259501,8.69798843713257,1.0430187027178823,0.025035063348105582
45,California,Sacramento,2016,9.12213207142857,0.01592410714285715,2.5001772321428573,1514460,995.65,11185,7091,1031,3531,2529,4562,738.5470728840643,468.2196954690121,68.07707037491912,233.15241076027095,166.99021433382197,301.2294811351901,1521.0766835735449,9.246495672020995,0.6259662410429161,0.025797303524165704
46,Kansas,Wyandotte,2016,11.585219365714298,0.022854857142857114,1.0845895657142848,163831,155.7,1159,703,92,389,222,481,707.4363215752819,429.1007196440234,56.155428459815305,237.439800770306,135.50549041390212,293.5952292301213,1052.2222222222224,12.981572415971346,3.4452817806890614,0.024118379058140592
47,Maine,Cumberland,2016,6.556909069930055,0.028196734265734248,0.33263779370629387,292041,1217.01,2531,1502,238,673,591,911,866.6591334778336,514.311346694471,81.49540646690019,230.447094757243,202.3688454703278,311.94250122414314,239.96598220228265,9.106179172368089,1.6285745628170751,0.0234109510532497
48,Colorado,Adams,2016,20.49580458426967,0.020543404494382054,0.7292973089887638,498187,1197.83,2858,1614,324,720,570,1044,573.6801642756636,323.97473237960844,65.03581988289538,144.52404418421196,114.41486831250111,209.55986406710733,415.9079335131029,17.795593680881744,1.2432597955654017,0.02555539845849427
49,California,Santa Barbara,2016,1.915113168269227,0.03463781971153841,0.1908152235576921,446170,3789.56,3028,1903,283,959,661,1242,678.665082815967,426.5190398278683,63.42873792500617,214.9404935338548,148.14980836900733,278.369231458861,117.73662377690286,2.636061039019773,0.5824010406993723,0.03370664907688653
50,Rhode Island,Providence,2016,7.740604504132238,0.032333685950413193,0.3658904958677689,633673,435.85,5490,3296,437,1670,1189,2107,866.3774533552795,520.1420922147544,68.96301404667707,263.54286832483,187.63620984324723,332.5058823715071,1453.8786279683377,6.835039925066066,0.4910715870094606,0.030088077823169034
51,Alabama,Jefferson,2016,9.524873194630874,0.02834774496644293,0.8351175503355704,659521,1123.87,7014,4054,613,1997,1444,2610,1063.4991152669893,614.6885391064121,92.94624431974114,302.7955137137408,218.94678107293015,395.74175803348186,586.8303273510282,10.185320327898493,0.9820858186016158,0.020252984876691835
52,New York,Queens,2016,17.87427456779661,0.024049847457627137,0.8361664788135584,2333054,177.35,14393,10652,1213,5902,3537,7115,616.9167108862462,456.5689435392408,51.99193846349034,252.9731416418137,151.6038634339368,304.965080105304,13155.083168875106,20.129921913919638,2.905441606435935,0.022157144185090873
53,California,Solano,2016,8.404950016528941,0.023890917355371893,0.6115325330578508,440207,906.85,3148,2041,294,899,848,1193,715.11811488686,463.64551222493054,66.78676168257206,204.2221046007901,192.6366459415684,271.0088662833622,485.42427082759,9.409482747942842,0.7817074367695409,0.023282790795897276
54,Colorado,Denver,2016,25.170450272222205,0.021209533333333346,1.1404531472222221,693060,154.88,4505,2647,450,1187,1010,1637,650.0158716417048,381.9294144807087,64.92944333823911,171.26944276108853,145.7305283813811,236.1988860993276,4474.819214876034,27.105770305433406,2.1964153630282706,0.02055316982226407
55,Pennsylvania,Adams,2016,2.225028711111112,0.03381633333333333,0.22475423888888887,102180,521.56,878,525,96,288,141,384,859.2679585045996,513.7991779213153,93.95184967704051,281.85554903112154,137.99177921315325,375.80739870816205,195.9122632103689,2.896022117464114,0.4305874225544928,0.02934630528973952
